Name,fs,RAh,RAm,RAs,DE_,DEd,DEm,DEs,GLON,GLAT,Vmag,b_y,Hbeta,E(b-y),logTe,[Fe/H],Dist,VMAG,dVMag,Age,clAge,chAge,mass,clmass,chmass,RVel,meRVel,e_RVel,o_RVel,dT,P(chi2),vsini,pmRA,pmDE,e_pm,plx,e_plx,UVel,VVel,WVel,Rgal,zgal,Rmin,Rmax,ecc,zmax,RA,DEC,X,Y,Z,ObjType,SpecType,Teff,R_xy,w_vmax
HD 119550, ,13,43,35.7,+,14,21,56,349,72,6.938,0.404,2.584,-0.006,3.755,-0.07,61,3.03,2.14,3.8,3.4,4.4,1.28,1.25,1.33,5.3,0.2,0.3,3,1835,0.471,4,-313,-7,2,16.5,0.9,-66,-57,23,7.982,0.058,4.95,8.57,0.27,0.54,205.89875,14.365555555555556,18.503706,-3.5967593,58.01445,PM*,G,5688.529308438413,18.85003483276815,1.6633310715695407e-07
HD 119703, ,13,41,22.0,+,74,29,7,118,42,8.021,0.344,2.635,0.018,3.783,-0.28,102,2.98,1.73,4.0,3.5,4.6,1.29,1.14,1.37,-47.2,0.3,0.2,2,767,0.538,7,24,-21,2,9.8,0.7,31,-28,-27,8.036,0.069,6.32,8.6,0.15,0.32,205.34166666666664,74.48527777777778,-35.586308,66.92811,68.25132,*,G,6067.363295885053,75.80077324963753,1.5523108761915437e-07
HD 119856, ,13,46,17.6,-,30,28,28,317,31,8.213,0.381,2.584,-0.011,3.762,-0.12,48,4.79,0.26,6.3,0.0,12.6,0.97,0.9,1.04,-1.9,0.2,0.3,4,1772,0.376,5,33,-16,2,20.7,1.1,5,4,-6,7.97,0.025,7.8,8.75,0.06,0.04,206.57333333333327,-30.474444444444444,30.090841,-28.060158,24.721828,*,G,5780.960474057181,41.144029689278675,1.8922508123754359e-06
HD 119949, ,13,46,45.6,-,20,51,9,320,40,8.118,0.331,2.621,0.009,3.785,-0.59,75,3.75,1.17,6.5,4.1,8.6,1.03,0.98,1.08,-39.4,0.2,0.3,7,5780,0.725,5,-117,120,2,13.4,1.1,-67,20,13,7.956,0.048,7.27,10.8,0.2,0.37,206.69,-20.852500000000003,44.0118,-36.930298,48.20907,PM*,G,6095.368972401694,57.45333279809627,4.497577963252594e-07
HD 120056, ,13,48,31.6,-,55,36,53,311,6,7.961,0.446,0.0,0.0,3.739,0.0,101,2.94,2.53,3.4,2.8,4.2,1.28,1.23,1.39,5.1,0.2,0.3,4,1978,0.411,3,-142,-79,2,9.9,1.0,-51,-55,-21,7.934,0.011,5.09,8.26,0.24,0.21,207.13166666666663,-55.61472222222223,65.89896,-75.80811,10.557375,PM*,G,5482.769649208536,100.44671458466772,1.4688542370447329e-07
HD 120553, ,13,49,51.1,+,14,53,2,354,72,8.164,0.384,2.59,0.017,3.756,-0.55,44,4.96,0.56,0.0,0.0,0.0,0.84,0.8,0.94,-22.0,0.2,0.4,3,2193,0.31,4,-215,-147,1,22.9,1.0,-22,-51,-18,7.986,0.041,5.48,8.02,0.19,0.16,207.46291666666664,14.883888888888889,13.522262,-1.4212495,41.84649,PM*,G,5701.642722807472,13.596746660061527,2.3931983809430355e-06
HD 121320, ,13,54,28.2,+,20,38,30,12,74,7.895,0.426,2.594,0.0,3.738,-0.37,33,5.3,0.48,0.0,1.7,0.0,0.82,0.79,0.89,-12.3,0.2,0.2,5,5061,0.777,2,210,-76,1,30.2,1.0,29,11,-21,7.991,0.032,7.49,9.74,0.13,0.24,208.6175,20.641666666666666,8.897265,1.891172,31.721636,PM*,G,5470.159628939716,9.096035180990068,3.82805968430505e-06
HD 121608, ,13,56,36.3,-,10,2,2,328,50,7.682,0.349,2.601,-0.018,3.778,-0.15,49,4.23,0.48,5.6,2.5,8.3,1.05,0.99,1.11,-43.4,0.2,0.2,6,3283,0.966,4,-236,-31,1,20.4,1.4,-61,-25,-24,7.973,0.037,6.26,8.84,0.17,0.27,209.15125,-10.033888888888889,26.710625,-16.69065,37.53618,PM*,G,5997.910762555094,31.496591645972188,8.729285552249458e-07
HD 121825, ,13,56,54.9,+,44,16,57,90,68,7.652,0.392,2.581,-0.002,3.756,-0.36,44,4.41,0.99,13.5,9.6,17.2,0.87,0.84,0.96,20.6,0.2,0.1,3,2538,0.971,2,-25,8,1,22.5,0.9,-5,5,20,8.0,0.041,7.97,8.78,0.05,0.47,209.22875,44.2825,-7.204814e-07,16.482693,40.79609,*,G,5701.642722807472,16.482693000000015,1.1193829828386824e-06
HD 121849, ,13,58,36.7,-,34,0,4,319,27,8.153,0.431,2.568,0.0,3.736,-0.38,36,5.35,0.47,0.0,0.3,0.0,0.82,0.79,0.89,56.3,0.2,0.1,5,1801,0.979,2,-462,-306,2,27.5,1.0,-14,-110,1,7.976,0.016,3.01,7.98,0.45,0.12,209.65291666666664,-34.00111111111111,24.208242,-21.043907,16.343658,PM*,G,5445.026528424214,32.07623735033791,4.101839853334638e-06
HD 122518, ,14,1,57.4,+,21,33,22,18,73,7.932,0.396,2.593,0.001,3.759,-0.04,55,4.22,0.83,9.6,6.2,12.0,1.02,0.97,1.07,-0.7,0.2,0.1,2,1108,0.914,3,-121,11,1,18.1,1.0,-25,-18,8,7.985,0.053,7.11,8.13,0.07,0.24,210.48916666666665,21.55611111111111,15.293415,4.969132,52.59676,PM*,G,5741.164622073275,16.080448227448418,8.609515264400525e-07
HD 122674, ,14,2,10.4,+,45,59,22,91,67,8.039,0.36,2.633,0.024,3.789,-0.01,66,3.83,0.49,3.5,2.2,4.5,1.18,1.11,1.24,-14.4,0.3,0.2,2,880,0.554,7,-29,11,2,15.1,0.8,-9,-9,-12,8.0,0.061,7.76,8.0,0.02,0.09,210.5433333333333,45.989444444444445,-0.45006573,25.784332,60.75332,*,G,6151.7687270986835,25.78825965139068,5.023179531184576e-07
HD 122973, ,14,5,10.6,-,9,2,54,332,50,8.082,0.381,2.586,-0.021,3.765,0.04,49,4.65,0.2,4.4,0.0,9.6,1.03,0.97,1.09,-12.2,0.1,0.2,8,1743,0.93,5,-103,-6,2,20.6,1.2,-23,-12,-3,7.972,0.037,7.39,8.15,0.05,0.07,211.29416666666663,-9.048333333333334,27.809841,-14.786752,37.53618,PM*,G,5821.032177708716,31.496591738706982,1.559476017642916e-06
HD 123300, ,14,4,51.5,+,58,52,3,106,56,7.595,0.389,2.619,0.021,3.775,0.15,48,4.11,0.4,4.1,2.2,6.0,1.18,1.12,1.21,-33.0,0.2,0.2,3,2293,0.789,4,-179,20,2,20.9,0.6,-27,-41,-18,8.007,0.04,5.93,8.09,0.15,0.17,211.2145833333333,58.8675,-7.3984537,25.801474,39.793804,PM*,G,5956.621435290103,26.84125886995093,7.395690025727166e-07
HD 123651, ,14,10,4.8,-,46,16,10,317,14,8.198,0.364,2.609,0.02,3.778,-0.27,54,4.46,0.36,5.9,0.0,9.7,1.0,0.94,1.07,-21.2,0.2,0.2,4,4870,0.738,3,-92,-112,1,18.6,1.2,-32,-12,-25,7.962,0.013,7.22,8.35,0.07,0.27,212.51999999999995,-46.269444444444446,38.31999,-35.73396,13.063783,PM*,G,5997.910762555094,52.39596865104891,1.1994404760661065e-06
HD 123710, ,14,4,57.0,+,74,34,24,116,42,8.21,0.402,2.589,0.038,3.766,-0.36,44,4.84,0.33,5.3,0.0,13.0,0.93,0.85,1.01,12.8,0.3,0.2,2,743,0.557,3,-149,92,1,22.8,0.7,-38,-4,4,8.015,0.029,7.43,8.79,0.08,0.17,211.23749999999995,74.57333333333332,-14.334022,29.389103,29.441748,PM*,G,5834.451042737448,32.69837246471287,2.0275832758118263e-06
HD 124292, ,14,12,45.2,-,3,19,12,339,54,7.044,0.448,2.568,0.0,3.731,-0.1,22,5.31,0.4,0.0,5.0,0.0,0.85,0.83,0.91,37.5,0.1,0.3,5,2261,0.526,2,-162,-323,2,44.9,1.0,24,-44,19,7.988,0.018,5.7,8.27,0.18,0.44,213.1883333333333,-3.32,12.072385,-4.634156,17.798374,PM*,G,5382.697825162882,12.931275320731556,3.8813132991964495e-06
HD 124364, ,14,14,24.8,-,48,8,47,317,12,8.228,0.42,2.58,0.0,3.741,-0.31,36,5.43,0.24,0.0,0.0,0.0,0.83,0.79,0.92,-24.5,0.2,0.3,5,1979,0.364,1,-103,-121,2,27.6,1.1,-31,-3,-19,7.974,0.008,7.56,8.59,0.06,0.18,213.6033333333333,-48.146388888888886,25.75339,-24.015419,7.4848213,PM*,G,5508.076964054036,35.21331347995614,4.581194180471064e-06
HD 124580, ,14,15,38.6,-,45,0,2,318,15,6.323,0.383,2.602,0.008,3.761,-0.25,21,4.71,0.48,10.1,4.2,15.5,0.92,0.85,1.0,4.5,0.2,0.4,4,2282,0.241,5,128,-136,1,47.5,0.8,12,0,-15,7.985,0.006,7.62,8.72,0.07,0.12,213.9108333333333,-45.00055555555556,15.07428,-13.572941,5.4351997,PM*,G,5767.664633922509,20.28444342120042,1.6942547049835658e-06
HD 124584, ,14,17,4.7,-,66,18,57,311,-5,7.29,0.373,2.603,-0.001,3.768,-0.18,45,4.0,0.97,8.9,6.6,10.4,1.02,0.99,1.07,-9.0,0.2,0.4,9,2187,0.037,4,-394,-223,2,22.0,0.8,-79,-56,-17,7.97,-0.004,4.85,8.82,0.29,0.15,214.2695833333333,-66.31583333333333,29.410307,-33.832703,-3.9220083,PM*,G,5861.3816451402845,44.82876253166552,6.352997732962232e-07
HD 125141, ,14,16,5.3,+,50,10,9,94,62,7.793,0.402,2.594,0.011,3.754,-0.16,45,4.51,0.76,11.9,7.9,16.2,0.94,0.88,0.99,-47.5,0.2,0.1,3,2200,0.897,2,-298,186,2,22.1,0.8,-72,-40,-35,8.001,0.04,5.6,8.9,0.23,0.51,214.0220833333333,50.16916666666666,-1.4736909,21.07476,39.73264,PM*,G,5675.446054085472,21.12622242442654,1.2852236255882161e-06
HD 125881, ,14,24,45.9,-,63,42,23,313,-3,7.269,0.371,2.631,0.018,3.771,0.0,36,4.46,0.28,5.0,0.0,8.9,1.05,0.99,1.12,18.0,0.1,0.2,6,1360,0.692,3,-264,-135,8,27.4,0.9,-25,-48,-6,7.975,-0.002,5.58,8.02,0.18,0.01,216.19125,-63.70638888888889,24.518291,-26.292648,-1.8840945,PM*,G,5902.010801718442,35.950659693705,1.1994404760661065e-06
HD 125960, ,14,20,42.8,+,57,10,52,101,56,8.269,0.373,2.62,0.017,3.77,-0.21,99,3.29,1.66,5.2,4.4,6.2,1.17,1.1,1.25,2.5,0.2,0.3,4,1085,0.551,6,-18,-60,2,10.1,0.7,14,-19,17,8.011,0.082,6.97,8.34,0.09,0.42,215.1783333333333,57.18111111111111,-10.563206,54.342976,82.07472,PM*,G,5888.43655355589,55.36009719585951,2.3822026331875928e-07
HD 126053, ,14,23,15.2,+,1,14,29,347,56,6.262,0.405,2.59,0.014,3.748,-0.37,18,5.03,0.54,14.4,4.9,0.0,0.84,0.81,0.91,-19.6,0.1,0.3,367,6975,0.359,2,223,-478,2,56.8,1.0,22,-15,-40,7.99,0.015,6.99,8.57,0.1,0.6,215.81333333333328,1.2413888888888889,9.807494,-2.264238,14.922677,PM*,G,5597.576014951104,10.065471289546258,2.636202092139624e-06
HD 126244, ,14,22,29.5,+,55,52,12,99,57,8.216,0.402,2.574,0.0,3.747,-0.54,41,5.15,0.55,0.0,0.0,0.0,0.82,0.79,0.91,-14.6,0.3,0.4,2,380,0.283,1,-234,163,2,24.4,0.7,-53,-20,-10,8.004,0.034,6.57,8.73,0.14,0.06,215.62291666666667,55.87,-3.493213,22.055279,34.385494,PM*,G,5584.701947368307,22.330200823799366,3.1115637291006563e-06
HD 126323, ,14,22,28.9,+,60,57,56,105,53,7.413,0.379,2.613,0.007,3.767,0.01,43,4.27,0.55,6.7,3.6,9.5,1.05,1.0,1.11,-3.3,0.2,0.3,3,2252,0.469,3,-8,-83,2,23.5,0.6,11,-11,6,8.007,0.034,7.33,8.39,0.07,0.21,215.62041666666667,60.96555555555556,-6.69773,24.996271,34.341328,PM*,G,5847.900841444806,25.87804380277499,9.225261814543033e-07
HD 126351, ,14,25,35.3,-,30,51,49,326,28,8.16,0.353,2.619,0.003,3.776,-0.2,58,4.34,0.46,6.3,2.5,9.2,1.02,0.96,1.09,-17.5,0.2,0.5,4,1800,0.145,5,-45,-14,2,17.2,1.2,-20,-2,-7,7.958,0.027,7.8,8.34,0.03,0.03,216.39708333333328,-30.863611111111112,42.455803,-28.636818,27.229351,*,G,5970.352865838366,51.21096126358041,1.0161988529530514e-06
HD 126512, ,14,25,30.1,+,20,35,24,21,68,7.274,0.384,2.586,0.011,3.756,-0.72,47,3.92,1.7,11.6,10.1,13.2,0.9,0.87,0.93,-49.0,0.2,0.3,5,619,0.631,2,132,-581,1,21.3,0.8,86,-84,-74,7.983,0.043,3.82,9.33,0.42,1.75,216.3754166666666,20.59,16.437094,6.3096094,43.57764,PM*,G,5701.642722807472,17.606511010004347,5.68825032571083e-07
HD 126525, ,14,27,32.9,-,51,55,59,318,8,7.848,0.426,2.599,0.0,3.742,-0.15,38,4.95,0.58,16.6,9.1,0.0,0.87,0.85,0.92,12.5,0.2,0.4,5,1958,0.089,3,-305,40,1,26.3,0.9,-27,-41,29,7.972,0.005,5.98,8.05,0.15,0.66,216.8870833333333,-51.93305555555556,27.964678,-25.179506,5.288578,PM*,G,5520.774392807573,37.630183869438106,2.360362468169936e-06
HD 126583, ,14,25,58.2,+,13,25,59,6,64,8.047,0.457,2.573,0.0,3.729,-0.02,34,5.38,0.31,0.0,0.0,0.0,0.86,0.83,0.93,0.0,0.2,0.4,5,3696,0.298,3,-298,-127,2,29.3,0.9,-20,-47,12,7.985,0.031,5.68,8.01,0.17,0.29,216.4925,13.433055555555557,14.822971,1.557957,30.558998,PM*,G,5357.966575133417,14.904620064956035,4.275419171710767e-06
HD 126677, ,14,27,1.2,+,1,8,34,348,55,8.04,0.426,2.573,0.0,3.739,-0.46,84,3.42,2.39,7.1,4.9,9.3,0.97,0.93,1.11,8.6,0.7,1.0,2,449,0.012,2,75,-52,1,11.9,1.2,35,3,-13,7.953,0.069,7.2,9.49,0.14,0.11,216.755,1.1427777777777777,47.12756,-10.017276,68.80877,PM*,G,5482.769649208536,48.180418532986785,2.8508784449224386e-07
HD 126793, ,14,30,12.6,-,62,51,44,314,-2,8.205,0.369,2.592,0.01,3.763,-0.73,56,4.44,1.04,12.0,7.4,16.2,0.85,0.8,0.92,-9.6,0.2,0.5,5,2639,0.119,5,-14,-64,2,17.7,1.0,-14,0,-14,7.961,-0.002,7.94,8.32,0.02,0.1,217.5525,-62.86222222222222,38.87717,-40.258495,-1.9543717,PM*,G,5794.286964268809,55.96588931549221,1.1667523931790261e-06
HD 126961, ,14,28,31.1,+,2,47,19,351,56,7.024,0.346,2.625,-0.003,3.784,0.02,41,3.98,0.43,3.6,1.9,5.5,1.16,1.09,1.21,-6.0,0.3,0.3,2,353,0.469,7,-196,53,1,24.6,1.0,-33,-16,13,7.978,0.034,7.06,8.31,0.08,0.32,217.1295833333333,2.788611111111111,22.64464,-3.5865562,33.990543,PM*,G,6081.350012787177,22.926907905458126,6.179860907400366e-07
HD 127024, ,14,31,48.7,-,64,17,1,314,-4,8.218,0.411,2.587,0.014,3.746,-0.32,44,5.02,0.56,16.5,6.5,0.0,0.85,0.82,0.91,-9.7,0.1,0.2,6,2673,0.779,2,-112,-148,6,22.9,1.0,-31,-15,-19,7.97,-0.003,7.12,8.27,0.07,0.17,217.95291666666665,-64.28361111111111,30.490513,-31.573853,-3.0692847,PM*,G,5571.857489319298,43.89281918798083,2.600032043455381e-06
HD 127600, ,14,32,34.3,-,9,45,24,340,46,8.226,0.391,2.624,0.034,3.783,0.2,110,2.87,1.4,2.6,2.1,3.3,1.43,1.36,1.49,-8.6,0.2,0.1,2,971,0.923,2,-41,38,1,8.7,1.2,-27,2,13,7.928,0.079,7.7,8.7,0.06,0.34,218.14291666666665,-9.756666666666666,71.804184,-26.134604,79.12738,PM*,G,6067.363295885053,76.41242285219514,1.333456032228426e-07
HD 128400, ,14,41,52.4,-,75,8,22,310,-14,6.73,0.437,2.609,0.0,3.737,-0.1,20,5.19,0.4,15.4,4.3,0.0,0.86,0.84,0.92,-3.5,0.1,0.3,5,2188,0.505,4,120,-19,2,49.2,0.6,4,10,-6,7.987,-0.005,7.88,9.12,0.07,0.03,220.4683333333333,-75.13944444444445,12.47388,-14.865795,-4.838438,PM*,G,5457.57861091271,19.405915161012764,3.2883550299477244e-06
HD 128596, ,14,38,6.9,-,12,54,38,339,42,7.48,0.409,2.604,0.017,3.754,0.03,60,3.61,1.5,6.4,5.5,7.6,1.13,1.09,1.19,-43.3,0.1,0.3,6,2105,0.375,3,-248,-53,2,16.8,1.0,-69,-46,-11,7.959,0.04,5.31,8.69,0.24,0.07,219.52875,-12.910555555555556,41.627125,-15.979162,40.14784,PM*,G,5675.446054085472,44.58868863274484,3.706625424759005e-07
HD 129010, ,14,40,55.8,-,26,25,43,331,30,7.46,0.368,2.618,0.008,3.773,-0.08,67,3.34,1.42,4.9,4.2,5.8,1.19,1.14,1.27,-8.2,0.5,0.7,2,628,0.018,7,-40,10,2,15.0,0.9,-15,-3,3,7.949,0.034,7.89,8.16,0.02,0.16,220.2325,-26.428611111111117,50.748676,-28.13044,33.5,*,G,5929.2532458,58.023700074595176,2.5525761104483704e-07
HD 129171, ,14,40,18.3,+,30,26,37,47,66,7.707,0.396,2.609,0.018,3.761,-0.02,56,3.98,1.01,8.4,6.5,9.9,1.05,1.01,1.11,-12.2,0.1,0.1,6,1720,0.999,3,95,-43,2,18.0,0.9,21,5,-21,7.985,0.051,7.54,9.22,0.1,0.23,220.07625,30.44361111111111,15.534046,16.658226,51.158546,PM*,G,5767.664633922509,22.777249144644134,6.179860907400366e-07
HD 129209, ,14,40,28.4,+,30,31,13,48,66,7.989,0.395,2.625,0.031,3.777,0.27,51,4.34,0.01,1.5,0.0,5.1,1.14,1.12,1.18,-12.0,0.1,0.1,6,1720,0.982,3,97,-44,2,19.8,1.0,19,4,-20,7.986,0.046,7.57,9.15,0.09,0.22,220.1183333333333,30.52027777777778,13.880155,15.415475,46.59082,PM*,G,5984.115950603199,20.743567010031086,1.0161988529530514e-06
HD 129357, ,14,41,22.3,+,29,3,31,44,66,7.823,0.408,2.605,0.013,3.753,0.01,47,4.45,0.7,10.1,6.6,13.7,0.98,0.93,1.04,-33.2,0.4,0.6,3,2205,0.02,2,3,-173,2,21.2,1.0,18,-36,-31,7.986,0.043,6.11,8.23,0.15,0.39,220.34291666666664,29.058611111111112,13.751346,13.279521,42.936638,PM*,G,5662.3928903825345,19.116620904363746,1.182983535779732e-06
HD 129381, ,14,42,51.9,-,24,29,30,333,32,7.798,0.427,2.574,0.0,3.737,-0.61,63,3.8,2.14,11.1,9.4,12.9,0.93,0.9,0.97,-52.7,0.2,0.4,4,3036,0.153,3,-248,-41,2,15.9,1.0,-84,-37,-7,7.952,0.033,5.48,9.19,0.25,0.04,220.71625,-24.491666666666667,47.603832,-24.255365,33.384914,PM*,G,5457.57861091271,53.42703016608212,4.81924161443639e-07
HD 129499, ,14,39,39.6,+,66,20,48,107,47,7.378,0.389,2.613,0.024,3.774,-0.06,53,3.66,1.06,6.2,3.5,7.3,1.12,1.08,1.17,-11.5,0.2,0.2,3,1352,0.692,2,-29,-25,2,18.9,0.6,2,-15,-2,8.011,0.039,7.33,8.14,0.05,0.08,219.915,66.34666666666666,-10.568043,34.566505,38.761745,*,G,5942.921586155727,36.14590987601327,3.9717206999138233e-07
HD 129829, ,14,45,18.6,-,18,0,10,338,37,8.22,0.351,2.629,0.01,3.776,-0.23,57,4.44,0.39,6.3,1.1,9.7,1.0,0.95,1.08,-17.6,0.2,0.4,7,2105,0.476,5,-124,-72,2,17.5,1.1,-29,-30,-10,7.958,0.034,6.43,8.08,0.11,0.05,221.3275,-18.002777777777776,42.207474,-17.052927,34.303455,PM*,G,5970.352865838366,45.522227326087695,1.1667523931790261e-06
HD 130045, ,14,45,33.4,+,17,53,5,20,62,7.955,0.367,2.623,0.028,3.786,-0.17,103,2.77,1.77,2.5,2.2,3.7,1.39,1.3,1.47,20.8,0.3,0.4,2,423,0.263,6,31,88,2,9.7,0.9,-9,45,20,7.955,0.091,7.95,11.8,0.19,0.6,221.38916666666665,17.884722222222223,45.43938,16.538582,90.943596,PM*,G,6109.420249055721,48.35557826513012,1.1613916528782609e-07
HD 130087, ,14,45,56.7,+,10,3,7,6,58,7.525,0.381,2.616,0.005,3.772,0.28,56,3.79,0.67,3.7,2.3,7.2,1.24,1.21,1.28,-15.8,0.2,0.1,2,595,0.92,4,-96,-24,2,17.9,1.0,-20,-22,-5,7.971,0.047,6.9,8.03,0.08,0.06,221.48625,10.051944444444445,29.512915,3.1019323,47.490692,PM*,G,5915.616341754737,29.675480380122043,4.7531191406188385e-07
HD 130838, ,14,50,0.6,+,12,20,7,11,59,8.284,0.368,2.608,0.0,3.772,-0.1,80,3.77,1.03,6.6,4.5,8.3,1.09,1.04,1.15,3.0,0.3,0.1,2,595,0.879,3,17,-82,1,12.5,1.1,24,-19,-9,7.959,0.068,6.74,8.5,0.12,0.08,222.5025,12.335277777777778,40.44603,7.861912,68.57339,PM*,G,5915.616341754737,41.20304604099852,4.623583448318132e-07
HD 131042, ,14,50,40.9,+,22,54,27,31,63,7.501,0.411,2.577,0.0,3.747,-0.33,37,4.64,0.92,16.0,11.9,0.0,0.86,0.84,0.9,-27.4,0.2,0.1,3,2192,0.967,1,-433,-61,2,26.8,0.9,-50,-65,8,7.985,0.033,4.73,8.26,0.27,0.24,222.67041666666665,22.9075,14.398396,8.651429,32.967243,PM*,G,5584.701947368307,16.797649571141108,1.5380792045350664e-06
HD 131117, ,14,52,33.1,-,30,34,38,332,25,6.291,0.387,2.617,0.026,3.778,0.01,40,3.17,1.39,4.2,2.6,4.6,1.35,1.31,1.39,-28.6,0.3,0.5,3,628,0.024,6,-336,-41,1,25.0,0.8,-60,-35,10,7.968,0.017,5.86,8.64,0.19,0.27,223.13791666666663,-30.577222222222225,32.008892,-17.019426,16.904732,PM*,G,5997.910762555094,36.25231066342034,2.0182673768744495e-07
HD 131183, ,14,52,37.0,-,25,27,17,335,30,7.897,0.435,2.586,0.0,3.742,0.08,56,4.14,1.2,10.3,8.6,12.1,1.03,0.99,1.07,-26.6,0.2,0.3,2,972,0.368,2,-198,-115,2,17.7,1.0,-47,-46,-12,7.956,0.028,5.53,8.27,0.2,0.08,223.15416666666667,-25.454722222222223,43.953587,-20.495905,28.0,PM*,G,5520.774392807573,48.49742191019636,7.70865661620565e-07
HD 131790, ,14,56,2.5,-,15,39,23,342,38,7.999,0.388,2.626,0.041,3.786,0.05,98,2.87,1.46,2.5,2.1,3.0,1.4,1.3,1.49,-15.2,0.2,0.1,2,497,0.899,10,2,11,2,7.6,1.4,-12,8,-7,7.926,0.06,7.92,8.76,0.05,0.06,224.01041666666663,-15.65638888888889,73.4454,-23.863852,60.334827,*,G,6109.420249055721,77.22506208115281,1.333456032228426e-07
HD 131900, ,14,56,48.6,-,20,29,23,339,34,8.198,0.463,0.0,0.0,3.727,0.04,40,5.16,0.53,0.0,10.7,0.0,0.88,0.86,0.92,-6.3,0.2,0.3,4,1835,0.342,1,-25,-55,2,24.7,1.0,-5,-9,-9,7.969,0.022,7.71,8.02,0.02,0.03,224.2025,-20.489722222222223,30.95893,-11.884024,22.367716,PM*,G,5333.348954876208,33.161504386524385,3.1548498923804364e-06
HD 132307, ,14,58,10.8,+,6,54,17,5,54,8.143,0.474,0.0,0.0,3.723,0.06,33,5.54,0.22,0.0,0.0,0.0,0.87,0.83,0.94,-30.6,0.2,0.2,4,725,0.733,2,-166,96,3,30.2,1.5,-42,-8,-7,7.98,0.027,7.21,8.72,0.09,0.03,224.545,6.904722222222222,19.323103,1.6905522,26.697561,PM*,G,5284.452517751803,19.396914091925392,5.333087391270233e-06
HD 132505, ,14,58,58.1,+,17,19,37,21,59,7.83,0.394,2.621,0.025,3.778,0.33,63,3.73,0.55,2.8,1.6,5.5,1.26,1.23,1.3,-15.9,0.2,0.2,2,377,0.556,4,-35,-72,1,15.9,1.0,0,-25,-13,7.97,0.054,6.75,8.02,0.09,0.1,224.7420833333333,17.326944444444443,30.292255,11.628108,54.00154,PM*,G,5997.910762555094,32.447397563513306,4.375006477474418e-07
HD 132648, ,15,1,53.2,-,47,0,26,325,10,7.744,0.445,0.0,0.0,3.729,-0.38,27,5.57,0.39,0.0,0.0,0.0,0.81,0.77,0.88,-7.9,0.2,0.2,4,1900,0.773,2,-25,-72,1,36.8,1.0,-10,-2,-8,7.978,0.005,7.98,8.17,0.01,0.01,225.47166666666664,-47.00722222222223,21.781094,-15.251291,4.688501,PM*,G,5357.966575133417,26.589808818483764,5.558769940398637e-06
HD 132996, ,15,3,18.1,-,36,55,28,330,19,7.78,0.387,2.608,0.017,3.76,-0.23,47,4.42,0.78,11.3,6.9,15.0,0.95,0.89,1.01,17.9,0.2,0.4,5,1919,0.163,3,-4,-393,2,21.3,0.9,15,-61,-63,7.961,0.015,5.11,8.08,0.23,1.28,225.82541666666663,-36.92444444444444,38.485622,-22.219694,15.3017025,PM*,G,5754.399373371566,44.43937333244608,1.1349551513000262e-06
HD 133826, ,15,2,58.9,+,65,46,41,104,46,7.34,0.36,2.619,0.008,3.773,-0.22,40,4.32,0.57,7.2,4.3,9.5,1.0,0.96,1.06,-3.1,0.2,0.3,4,1113,0.487,4,75,-125,2,24.9,0.6,28,0,3,8.007,0.029,7.31,9.19,0.11,0.16,225.74541666666664,65.77805555555555,-6.722122,26.960962,28.773592,PM*,G,5929.2532458,27.786334701581783,9.885046130154186e-07
HD 134048, ,15,8,6.4,-,12,3,5,348,39,7.67,0.457,0.0,0.0,3.731,-0.19,62,3.72,2.06,8.3,6.3,10.4,1.04,0.96,1.1,12.8,0.2,0.2,3,1693,0.683,2,-138,-60,1,16.2,1.3,-7,-42,18,7.953,0.039,5.94,7.96,0.14,0.41,227.0266666666666,-12.051388888888887,47.130135,-10.017823,39.017864,PM*,G,5382.697825162882,48.18305099075352,4.3149791382366836e-07
HD 134060, ,15,10,44.7,-,61,25,20,319,-3,6.292,0.395,2.616,0.025,3.758,-0.12,24,4.38,0.77,9.6,6.7,14.2,0.97,0.93,1.03,37.4,0.1,0.2,5,2187,0.664,4,-186,-13,2,41.4,0.8,16,-39,8,7.982,-0.001,5.96,8.17,0.16,0.23,227.68625,-61.42222222222222,18.088205,-15.723839,-1.256063,PM*,G,5727.960309858292,23.967108148876576,1.0739367406436191e-06
HD 134088, ,15,8,12.5,-,7,54,47,351,42,8.0,0.388,2.576,0.0,3.752,-0.75,35,5.26,0.46,0.0,0.0,13.9,0.84,0.77,0.9,-61.2,0.2,0.5,8,3046,0.157,3,-156,-446,2,28.3,1.0,-28,-67,-69,7.974,0.024,4.94,8.04,0.24,1.27,227.0520833333333,-7.913055555555556,25.689842,-4.0688686,23.41957,PM*,G,5649.369748123023,26.0100686978914,3.6222523292156442e-06
HD 134664, ,15,12,10.3,-,30,53,10,335,23,7.769,0.409,2.594,0.017,3.751,-0.15,40,4.78,0.55,12.5,6.3,0.0,0.9,0.86,0.97,7.5,0.1,0.3,5,1921,0.627,2,97,-106,2,25.3,1.1,18,-4,-21,7.967,0.015,7.39,8.74,0.08,0.22,228.04291666666663,-30.88611111111111,33.370426,-15.560893,15.629245,PM*,G,5636.376558259543,36.82019449132399,1.8662881579148912e-06
